	DocName	Text	Agitation	Anger	Fear	Joy	Love	Sadness	Context	ID	label
3668	Mutter und Kind Hetzer, Lina	"Als der Frühling wiederkehrte,
Sank die Mutter auch ins Grab;
So der Blumen reichste Fülle
Trägt sie ihrem Kind hinab."	0.0	0.0	1.0	0.0	0.0	0.0	"Mutter und Kind
Hetzer, Lina Mutter, Mutter, bring mir Blumen,
Leg sie auf mein Bettchen her,
Mit den Blumen will ich spielen,
Andres Spiel mag ich nicht mehr! — Ach, mein Liebling, wie so gerne
Brächt' ich recht viel Blumen dir,
Doch der Frühling ist noch ferne,
Kalt und eisig ist es hier! — Stille legt das Kind sein Köpfchen
Auf das weiche Kissen hin,
Engel mit den schönsten Blumen
Sieht es da vorüberziehn. Und mit süßem Lächeln reichen
Sie ihm alle Blumen hin,
Und die Mutter, bang erschauernd,
Sieht ihr Kind zu Engeln fliehn. Als der Frühling wiederkehrte,
Sank die Mutter auch ins Grab;
So der Blumen reichste Fülle
Trägt sie ihrem Kind hinab."	l00130420	FEAR
4184	Keim und Kind Ebert, Karl Egon von [alt. Ebert, Egon]	"Doch wenn ein holdes Kind ich sehe,
Gewiegt von treuer Mutterhand,
Halb ist's noch in des Himmels Nähe,
Noch Gast und Fremdling unser'm Land,
Ein tief Geheimniß dieser Erden,
Das erst die Zukunft einst erklärt,
Ein Räthsel, eine Welt im Werden,
Die im Gestaltungskampfe gährt —
Wenn ich es seh', ein solches Wesen,
Da faßt ein Sturm mich von Gefühl,
In seinen Zügen möcht' ich lesen,
Was einst sein Loos im Weltgewühl;
Wird's glücklich sein, wird's Glück gewähren?
Das Aug', das jetzt so selig wacht,
Wird's nicht, erfüllt von bittern Zähren,
Durchwachen manche lange Nacht?
Das Kind, wenn Mann einst, wird es wirken
Für's Heil der Menschheit ernst und kühn,
Wird's, wenn es Weib, in den Bezirken
Des engern Hauses freudig blüh'n?
Wird's nicht vielleicht die Welt erschüttern,
Vielleicht vergessen untergeh'n?
Wird man es lieben, vor ihm zittern,
Wird auch ein Herz sein Herz versteh'n?"	1.0	0.0	1.0	1.0	1.0	1.0	"Keim und Kind
Ebert, Karl Egon von [alt. Ebert, Egon] Wenn ich den kleinen Keim betrachte,
Aus dem einst frisch die Pflanze dringt,
Aus dem, wenn Lebensgluth erwachte,
Die bunte Blume sich entschwingt,
Aus dem ein Heilkraut sich entfaltet,
Aus dem ein Fruchtbaum sich erhebt,
Aus dem die Eiche sich gestaltet,
Die riesig auf gen Himmel strebt:
Dann tief im innersten Gemüthe
Bestaun' ich still die hohe Kraft,
Die Frucht erweckt aus Keim und Blüthe,
Im Kleinsten wirkt und Größtes schafft;
Und allen Keimen wünsch' ich Segen,
Und guten Grund in Feld und Au',
Und Sonnenschein und milden Regen,
Und warme Nächt' und kühlen Thau. Doch wenn ein holdes Kind ich sehe,
Gewiegt von treuer Mutterhand,
Halb ist's noch in des Himmels Nähe,
Noch Gast und Fremdling unser'm Land,
Ein tief Geheimniß dieser Erden,
Das erst die Zukunft einst erklärt,
Ein Räthsel, eine Welt im Werden,
Die im Gestaltungskampfe gährt —
Wenn ich es seh', ein solches Wesen,
Da faßt ein Sturm mich von Gefühl,
In seinen Zügen möcht' ich lesen,
Was einst sein Loos im Weltgewühl;
Wird's glücklich sein, wird's Glück gewähren?
Das Aug', das jetzt so selig wacht,
Wird's nicht, erfüllt von bittern Zähren,
Durchwachen manche lange Nacht?
Das Kind, wenn Mann einst, wird es wirken
Für's Heil der Menschheit ernst und kühn,
Wird's, wenn es Weib, in den Bezirken
Des engern Hauses freudig blüh'n?
Wird's nicht vielleicht die Welt erschüttern,
Vielleicht vergessen untergeh'n?
Wird man es lieben, vor ihm zittern,
Wird auch ein Herz sein Herz versteh'n?"	l0080118	AGITATION#FEAR#JOY#LOVE#SADNESS
2476	Des Kaisers Traum Gerhardt, Dagobert von [Pseud. Amyntor, Gerhard von]	"Der Schemen schwindet, und des Lämpchens Schein
Erlischt; doch hold verklärt ein strahlend Lächeln
Des Träumers Antlitz, der sich noch allein
In finstrer Höhle wähnt. — Ein frisches Fächeln
Geht draußen durch den Park; der Nebel sinkt;
Der Vögel Jubelchor die Sonne feiert;
Demantenhell der Havel Spiegel blinkt,
Und Fahrlands Forst bei Sakrow steht entschleiert."	1.0	0.0	0.0	1.0	0.0	0.0	"Denn jenes Münsters nationales Werk
Erzählt, was Deutschlands ein'ge Stämme schufen;
Es überhöht Ägyptens Gräberberg,
Der Cheops-Pyramide Schwindelstufen.
Hoch ragt Sankt Peters Kuppelbau in Rom,
Und Rom sah lang' die Welt zu Füßen liegen,
Doch höher ragt zu Köln der deutsche Dom,
Und deutscher Geist wird einst die Welt besiegen. Und nun, mein Fürst, den letzten Wunsch erfahrt,
Der noch mich bannt aus der Entschlaf'nen Reihen:
All Deutschland rüstet sich zur Pilgerfahrt
Nach Köln am Rhein, der Türme Knauf zu weihen;
Gebt diesem Fest durch Eure Gegenwart
Die wahre Deutung! rüstet Euch zur Reise!
Der deutsche Dom des deutschen Kaisers harrt —
Den Schlußstein fügt auf kaiserliche Weise!“ — Der Rotbart schweigt; der Held im weißen Bart
Ruft: „Diesen Wunsch will freudig ich erfüllen!
Der Kaiser darf beim Feste einz'ger Art
Sein Angesicht dem Volke nicht verhüllen.
Schürt blinder Eifer auch noch manchen Brand,
Und schleppt der Wahn zum Brande dürre Reiser,
Doch stehn die Besten all' im Vaterland
Ohn' Unterschied des Glaubens um den Kaiser.“ — „Habt Dank, mein Held! Und was ich künde jetzt,
Es ist Prophetenwort und wird geschehen:
Nach tausend Jahren noch wird unverletzt
Der deutschen Einheit Kathedrale stehen!
Nach tausend Jahren wird zum Jubelfest
Des Doms ein Sproß von Eurem Stamme wallen,
Und weil sich deutsche Treu nicht brechen läßt,
Wird Gott und ihm ein Lobgesang erschallen! Des Morgenlandes Weise sprach die Gunst
Der Kirche heilig: so spricht uns und Euern
Gekrönten Bruder heilig einst die Kunst,
Und unsre Namen wird der Ruhm verteuern;
Des Doms Begründer und das Fürstenpaar,
Das ihn gefördert und zum Ziel geführet,
Als Dreigestirn sie leuchten immerdar,
So lang' ein Menschenwerk die Herzen rühret!“ — Der Schemen schwindet, und des Lämpchens Schein
Erlischt; doch hold verklärt ein strahlend Lächeln
Des Träumers Antlitz, der sich noch allein
In finstrer Höhle wähnt. — Ein frisches Fächeln
Geht draußen durch den Park; der Nebel sinkt;
Der Vögel Jubelchor die Sonne feiert;
Demantenhell der Havel Spiegel blinkt,
Und Fahrlands Forst bei Sakrow steht entschleiert."	l00130020	AGITATION#JOY
2033	Menschenopfer Lemmermayer, Fritz	"Das alte blut'ge Opfer du
Unblutig hast erneuert:
Das Schicksal opfert blutig fort —
Kein Gott, kein Gott ihm steuert!"	0.0	1.0	0.0	0.0	0.0	0.0	"Man sagt, die Jugend selbst sei Glück.
Ich hab' es nicht erfahren.
Mir waren niemals hold gesinnt
Die dachnistenden Laren. Mir fehlte, was die Jugend braucht,
Des Frohsinns Wohlbehagen;
Des Kummers bleiche Wange schon
Als Kind ich mußte tragen. Die Rebe, die kein Stäblein hat,
Muß bald zu Grunde gehen;
Ich war die Rebe, ward zerwühlt
In wilden Sturmes Wehen. Nach dir, nach dir, mein Jesu Christ,
Ich jugendlich mich sehnte;
Das grause Schicksal mich und dich
Frevelnd und frech verhöhnte. Der Pöbelhaß, der Pöbelwahn
Hat dich an's Kreuz geschlagen;
Das Schicksal thut das Gleiche noch
Mit uns an allen Tagen. Das alte blut'ge Opfer du
Unblutig hast erneuert:
Das Schicksal opfert blutig fort —
Kein Gott, kein Gott ihm steuert!"	l0070065	ANGER
2385	So oder so! Lappe, Karl	"Nord oder Süd!
Wenn nur im warmen Busen
Ein Heiligthum der Schönheit und der Musen,
Ein götterreicher Himmel blüht!
Des Nordens Hauch kann nicht die Brust erkalten,
Des Südens Weh'n es nicht zur Lust entfalten:
Nord oder Süd,
Wenn nur die Seele glüht!"	1.0	0.0	0.0	1.0	0.0	0.0	"So oder so!
Lappe, Karl Nord oder Süd!
Wenn nur im warmen Busen
Ein Heiligthum der Schönheit und der Musen,
Ein götterreicher Himmel blüht!
Des Nordens Hauch kann nicht die Brust erkalten,
Des Südens Weh'n es nicht zur Lust entfalten:
Nord oder Süd,
Wenn nur die Seele glüht!"	l00200011	AGITATION#JOY
1906	Frau Sorge Heine, Heinrich	"In meines Glückes Sonnenglanz,
Da gaukelte fröhlich der Mückentanz.
Die lieben Freunde liebten mich
Und theilten mit mir brüderlich
Wohl meinen besten Braten
Und meinen letzten Dukaten."	0.0	0.0	0.0	1.0	1.0	0.0	"Frau Sorge
Heine, Heinrich In meines Glückes Sonnenglanz,
Da gaukelte fröhlich der Mückentanz.
Die lieben Freunde liebten mich
Und theilten mit mir brüderlich
Wohl meinen besten Braten
Und meinen letzten Dukaten."	l00160125	JOY#LOVE
2581	Fluch diesem Leibe Hart, Heinrich	"Fluch diesem Leibe,
Dem unersättlich lüsternen,
Mit seinen Banden
Schnürt er die Seele ein
Und reißt in den Koth
Die Sonnendurstige.
Aus allen Poren
Schrei ich nach Freiheit,
In alle Himmel möcht' ich mich recken, —
Aber erbarmungslos
Preßt mich das Elend
Meiner Sinne
Zurück in die Dienstbarkeit.
O Hunger
Nach dem Ewigen —
O Hunger!
Wann kommt die Stunde,
Wo ich Alles vergessen,
Alles hinschleudern darf
Und nur dich, einzig dich
Zu stillen vermag?
Weh, wenn die Flamme,
Die in mir lodert,
Mich brennend verzehrte,
Und nicht emporschlüg'
Wetterleuchtend,
Herzenentzündend.
Fort, fort, ihr Bilder
Lockender Lüste!
Ich will keinen Platz
Am Mahle der Lebenden,
Wo, im glitzernden Licht,
Schwarzäugiger Frauen
Heiße, lodernde Blicke
Die Seele versengen.
Ich lausche den Todten
Und horche, was sie verkünden,
Und ich suche die Ungebornen,
Daß ich wisse,
Was war und was sein wird.
Einsam, einsam
Will ich wandeln und ziehen,
Ob fiebernde Brunst auch
Die Adern emporschwellt, —
Doch eines vergönn' mir,
Allwaltende Weltmacht,
Jedes Wort, das ich schmiede,
Es werde zum Glied,
Das die Menschheit verkettet,
Jedes Lied, das ich singe,
Wie Thau laß es fallen
Auf die Herzen der Armen,
Der Sünder und Buhlen —
Dann finde ich Frieden."	1.0	1.0	0.0	0.0	1.0	1.0	"Fluch diesem Leibe
Hart, Heinrich Fluch diesem Leibe,
Dem unersättlich lüsternen,
Mit seinen Banden
Schnürt er die Seele ein
Und reißt in den Koth
Die Sonnendurstige.
Aus allen Poren
Schrei ich nach Freiheit,
In alle Himmel möcht' ich mich recken, —
Aber erbarmungslos
Preßt mich das Elend
Meiner Sinne
Zurück in die Dienstbarkeit.
O Hunger
Nach dem Ewigen —
O Hunger!
Wann kommt die Stunde,
Wo ich Alles vergessen,
Alles hinschleudern darf
Und nur dich, einzig dich
Zu stillen vermag?
Weh, wenn die Flamme,
Die in mir lodert,
Mich brennend verzehrte,
Und nicht emporschlüg'
Wetterleuchtend,
Herzenentzündend.
Fort, fort, ihr Bilder
Lockender Lüste!
Ich will keinen Platz
Am Mahle der Lebenden,
Wo, im glitzernden Licht,
Schwarzäugiger Frauen
Heiße, lodernde Blicke
Die Seele versengen.
Ich lausche den Todten
Und horche, was sie verkünden,
Und ich suche die Ungebornen,
Daß ich wisse,
Was war und was sein wird.
Einsam, einsam
Will ich wandeln und ziehen,
Ob fiebernde Brunst auch
Die Adern emporschwellt, —
Doch eines vergönn' mir,
Allwaltende Weltmacht,
Jedes Wort, das ich schmiede,
Es werde zum Glied,
Das die Menschheit verkettet,
Jedes Lied, das ich singe,
Wie Thau laß es fallen
Auf die Herzen der Armen,
Der Sünder und Buhlen —
Dann finde ich Frieden."	l0070132	AGITATION#ANGER#LOVE#SADNESS
1790	Die Harfe Dehmel, Richard l00170055	"Die Harfe
Dehmel, Richard"	0.0	0.0	0.0	0.0	0.0	0.0	"Die Harfe
Dehmel, Richard"	l00170055	NONE
3804	So sei mit Gott gegrüßet Roquette, Otto l0080440	"So sei mit Gott gegrüßet
Viel hunderttausend mal!
Der Frühling weht und sprießet,
Und ruft mit Klang und Schall.
Das läßt mich nicht im engen Haus,
Nun fahr' ich in die Welt hinaus.
Das Thränlein, das da fließet,
Schwellt nicht der Ströme Zahl!"	0.0	0.0	0.0	0.0	0.0	1.0	"So sei mit Gott gegrüßet
Roquette, Otto So sei mit Gott gegrüßet
Viel hunderttausend mal!
Der Frühling weht und sprießet,
Und ruft mit Klang und Schall.
Das läßt mich nicht im engen Haus,
Nun fahr' ich in die Welt hinaus.
Das Thränlein, das da fließet,
Schwellt nicht der Ströme Zahl!"	l0080440	SADNESS
7269	Letzter Tag Schoenaich-Carolath, Prinz Emil von	"Ich wollte, wir irrten im nordischen Land,
Von keinem geliebt, von keinem gekannt,
Im Schneesturm über die Heide,
Und daß du ruhtest unbewußt
In meinem Mantel, an meiner Brust,
Und daß wir stürben beide."	0.0	0.0	0.0	0.0	1.0	1.0	"Letzter Tag
Schoenaich-Carolath, Prinz Emil von Es glüht im Fieber das graue Haus,
Lichtstreifen fallen breit hinaus
Auf die sommeröden Gassen;
Es flammt der Saal von Kerzen ganz,
Und wir beide tanzen den letzten Tanz,
Eh' wir uns müssen lassen. Ich bin gezogen von Meer zu Meer,
Und als ich heimkam, die Taschen schwer,
Warst du die Braut eines andern;
Die Spatzen riefen's von jedem Dach,
Die Basen zischten und riefen's nach:
Das kommt vom Wandern, vom Wandern. Wir tanzen, als habe der Tod dich gepackt,
Es fegt deine Schleppe, spitzengezackt,
In welken Orangenzweigen,
Schon geht der Zeiger auf Mitternacht,
Dein junger Gemahl, er sieht's und lacht —
Es schluchzen so wild die Geigen... Ich wollte, wir irrten im nordischen Land,
Von keinem geliebt, von keinem gekannt,
Im Schneesturm über die Heide,
Und daß du ruhtest unbewußt
In meinem Mantel, an meiner Brust,
Und daß wir stürben beide."	l0010214	LOVE#SADNESS
147	Der Wind Sallet, Friedrich von	"Der Wind
Sallet, Friedrich von"	0.0	0.0	0.0	0.0	0.0	0.0	"Der Wind
Sallet, Friedrich von"	l00200128	NONE
6889	Der Trompeter Scheffel, Josef Victor von	"Wie stolz und stattlich geht er!
Wie adlig ist sein Mut!
Er ist nur ein Trompeter,
Und doch bin ich ihm gut."	0.0	0.0	0.0	0.0	1.0	0.0	"Der Trompeter
Scheffel, Josef Victor von Wie stolz und stattlich geht er!
Wie adlig ist sein Mut!
Er ist nur ein Trompeter,
Und doch bin ich ihm gut."	l0010208	LOVE
6717	Der Väter werth Henckell, Karl	"Vom Himmel rauscht gewaltig
Ein wundersames Lied,
Ein Ahnen vielgestaltig
Durch meine Seele zieht.
Wie Adlerschwingen klingt es,
Wie sturmdurchbrauster Wald,
Wie Jubelhymnen singt es:
Was Du ersehnt, kommt bald!"	0.0	0.0	0.0	1.0	1.0	0.0	"Der Väter werth
Henckell, Karl Vom Himmel rauscht gewaltig
Ein wundersames Lied,
Ein Ahnen vielgestaltig
Durch meine Seele zieht.
Wie Adlerschwingen klingt es,
Wie sturmdurchbrauster Wald,
Wie Jubelhymnen singt es:
Was Du ersehnt, kommt bald!"	l0070206	JOY#LOVE
6204	Am Tagessaume Schulze, Constans [Pseud. Silesius]	"Eh' es die Augen schließet,
Gedenkt es noch einmal
Des Tages Lust und danket
Auch seinem letzten Strahl. —"	0.0	0.0	0.0	1.0	1.0	0.0	"Am Tagessaume
Schulze, Constans Schon schliefen Busch und Aue
Im Abendlispeln ein,
Da läßt sich noch vernehmen
Hell Waldes Vögelein. Eh' es die Augen schließet,
Gedenkt es noch einmal
Des Tages Lust und danket
Auch seinem letzten Strahl. —"	l00130293	JOY#LOVE
592	Unsterblichkeit Prutz, Robert	"Zerfallen wirst du und verwehn —
Vielleicht schon heute kann's geschehn,
Vielleicht, noch heute frisch und roth,
Knickt dich am Morgen schon der Tod."	0.0	0.0	0.0	0.0	0.0	0.0	"Schon neigte sich der grüne Tag,
Schon wurde stumm der Vöglein Schlag,
Das Flüstern wurde stumm im Hain
Und selbst die Blumen schliefen ein. Kein Athem rings auf keinem Mund!
Es ruht der Schöpfung weites Rund,
Als wie ein Kind an Mutterbrust,
So sanft, so still, so unbewußt. Die Sterne nur mit ew'gem Gang
Gehn schweigend durch die Nacht entlang,
Mer Mond, ein treuer Wächtersmann,
Führt ihren Reigen leuchtend an. Das Alles war so, wird so sein
Viel tausend Jahre hinterdrein;
Nach vielen tausend Jahren wird
Der Mond noch sein der treue Hirt. Nur du allein, o Menschenbrust,
O du, in der der Erde Lust,
Der Erde Weh zusammenschäumt,
O du, die selbst ein Gott sich träumt: Zerfallen wirst du und verwehn —
Vielleicht schon heute kann's geschehn,
Vielleicht, noch heute frisch und roth,
Knickt dich am Morgen schon der Tod."	l0020128	NONE
3143	Beschwichtigung Dehmel, Richard	"Was quäl ich mich! Hier trieb vielleicht
schon manches Paar sein loses Spiel,
und sind erglüht und sind erbleicht
und sprachen dann vom Tode viel.
Die See rauscht."	0.0	0.0	0.0	0.0	1.0	1.0	"Beschwichtigung
Dehmel, Richard Die Nacht wird kühl, mein Schatten kriecht
im Sand am Rand des Ozeans.
Der Mond vergießt sein fremdes Licht
und nimmt den Sternen ihren Glanz.
Die See rauscht. Was quäl ich mich! Hier trieb vielleicht
schon manches Paar sein loses Spiel,
und sind erglüht und sind erbleicht
und sprachen dann vom Tode viel.
Die See rauscht."	l00180032	LOVE#SADNESS
4969	Dunkle Stunden Hart, Julius	"Der Wahnsinn fiel in sein Gehirn mit heißer und versengender Gluth,
Gras wuchert an dem stillen Ort, wo meine erste Liebe ruht."	0.0	0.0	0.0	0.0	0.0	0.0	"Die Winde wallten die Straße hinab und fernher zitternd die Geige klang,
Und die Wasser rauschten träumend hinab den schattendüst'ren Waldesgang. Da lag sein Haupt an meiner Brust, und wildes Sehnen in mir schwoll,
Und er küßte mich... und er küßte mich... und mein Herz ward weit und mein Herz ward voll. Und vor mir sank die Welt dahin... Es schwanden in Nebel Zeit und Raum
Und über mich kam's wie süßer Schlaf, wie ein todesschwerer bittrer Traum. Doch als der Morgen in Osten sich hob, — o wie grau und schwer und wie kalt der Tag,
Und er nahm mein Glück und ließ mir nichts zurück als Schande und bitt're Schmach. Nein, fluch' ihm nicht! Schwer fiel die Hand des Himmels auf sein schönes Haupt,
Seines Herzens Glocke hat ausgetönt, und sein Gebein ist längst verstaubt. Der Wahnsinn fiel in sein Gehirn mit heißer und versengender Gluth,
Gras wuchert an dem stillen Ort, wo meine erste Liebe ruht."	l0070056	NONE
6176	Die Rose Stolle, Ferdinand l0080536	"Und als die Nachtigall geendet
Im Lindenbaum ihr schönstes Lied,
Da ist in heil'ger Morgenstunde
Die rothe Rose aufgeblüht."	0.0	0.0	0.0	0.0	0.0	0.0	"Die Rose
Stolle, Ferdinand Und als die Nachtigall geendet
Im Lindenbaum ihr schönstes Lied,
Da ist in heil'ger Morgenstunde
Die rothe Rose aufgeblüht."	l0080536	NONE
2717	Motto Heine, Heinrich	"Frau Unglück hat im Gegentheile
Dich liebefest ans Herz gedrückt;
Sie sagt, sie habe keine Eile,
Setzt sich zu dir ans Bett und strickt."	0.0	0.0	0.0	1.0	1.0	1.0	"Motto
Heine, Heinrich Das Glück ist eine leichte Dirne,
Und weilt nicht gern am selben Ort;
Sie streicht das Haar dir von der Stirne
Und küßt dich rasch und flattert fort. Frau Unglück hat im Gegentheile
Dich liebefest ans Herz gedrückt;
Sie sagt, sie habe keine Eile,
Setzt sich zu dir ans Bett und strickt."	l0080237	JOY#LOVE#SADNESS
5280	Der Trauernde Ebert, Karl Egon von [alt. Ebert, Egon]	"Hier unten ruh'n der Theuren ird'sche Reste,
Der Theuren Geister glänzen in den Sternen,
Ich aber — stehe liebend zwischen Beiden."	0.0	0.0	0.0	0.0	1.0	0.0	"Der Trauernde
Ebert, Karl Egon von [alt. Ebert, Egon] Der Nachtwind säuselt milde, um zu laben
Die Blumen, welche Thau auf Gräber weinen,
Wo auf den mondbeglänzten moos'gen Steinen
Geschlechter ihren Schmerz gemeißelt haben. Was mein gewesen, hab' ich hier begraben,
Mein Aug' ist blöd' und trüb' von vielem Weinen,
Und mich verletzt des Tages helles Scheinen,
Seit sie dahin, die alle Lust mir gaben. Doch wenn der Tag mein banges Herz zerpreßte,
Wall' ich hierher und blicke nach den Fernen,
Da löst die Qual sich auf in sanft'res Leiden, Hier unten ruh'n der Theuren ird'sche Reste,
Der Theuren Geister glänzen in den Sternen,
Ich aber — stehe liebend zwischen Beiden."	l0080115	LOVE
7285	BALLADE VON WAHN UND TOD FRANZ WERFEL l00300161	"Ich ging, wie Tote gehn,
Ein abgeschiedner Geist, verwaist und ungesehn.
Ich schwebte fern und kühl durch Heimkehr und Gewühl,
Sah Kinder rennen und sah Bettler stehn.
Ein Buckliger hielt sich den Bauch, und eine Greisin schwang den Stock und                     schrie.
Leicht eine Dame lächelte. Ein Mädchen küßte sich die Hand ...
Und ich verstand, was sie verband, und schritt durch ihre Alchimie."	0.0	0.0	0.0	1.0	1.0	0.0	"O letzte Angst und Schmerz!
O Traum vom Flur, o Traum vom Haus, aus dem die Frau mich führte aus!
O Bett, im Dunkel aufgestellt, auf dem sie mich entließ zur Welt!
Ich stand in schwarzem Erz,
Und hielt mein Herz und konnte nicht schrein,
Und sang ein – Rette mich – in mich ein.
Der Raum von Stein baute mich ein. Ich hörte schallen den Fluß und fallen, den                     Fluß: Allein Und da es war also,
Tat sich mir kund mein letztes Los, und ich stieg auf aus allem Schoß.
Im schwarzen Traum vom Flur zerriß und klang die Schnur.
Und ich erkannte so,
Warum da leicht und fein die Hand mich schlug,
Die schwach an meine Stirne fuhr,
Und meinen Gang geheim bezwang, daß ich nicht wankte mehr und kaum mich selber                     trug. Und als ich ihn erkannt,
Den Augenblick, der mich trat an, da war ich selbst der andre Mann,
Und der mir hart gebot, ich selber war mein Tod.
Und nahm mir alles unverwandt,
Und wand es fort aus meiner Hand und hielt’s gepackt: –
Genuß und Liebe, Macht und Ruhm und jammernd die Dichtkunst zuletzt.
Und stand entsetzt und ausgefetzt und ohne Wahn und aufgetan und völlig                     nackt. O Tod, o Tod, ich sah
Zum erstenmal mich wahrhaft sein, mich ohne Willen, Wunsch und Schein,
Wie Trinker nächtlich spät sich gegenüber steht.
– – Er lacht und bleibt sich fern und nah – –
Ich stand erstarrt in erster Gegen-Wart, allein, zu zwein.
(Ach, was wir sagen, lügt schon, weil es spricht.)
Ich fand mich, ohne Wahn mich sein, und starb in mein Erwachen ein. Im großen Raum des Tags
Hob ich mein Haupt auf aus dem Traum und sah auf meinen Fensterbaum.
Die Stadt ging hohl, Novembermeer, und schallte schwer,
Der Himmel glühte noch kaum.
Ich aber ging hinab mit großem Haupt und Hut,
Und ging durch Straßen, rötliches Gebirg und Paß ...
Mein Haupt vom Traum umlaubt noch. Ging mit dumpfem Blut. Ich ging, wie Tote gehn,
Ein abgeschiedner Geist, verwaist und ungesehn.
Ich schwebte fern und kühl durch Heimkehr und Gewühl,
Sah Kinder rennen und sah Bettler stehn.
Ein Buckliger hielt sich den Bauch, und eine Greisin schwang den Stock und                     schrie.
Leicht eine Dame lächelte. Ein Mädchen küßte sich die Hand ...
Und ich verstand, was sie verband, und schritt durch ihre Alchimie."	l00300161	JOY#LOVE
7630	Vom „guten, alten“ Onkel Blüthgen, Victor	"Er setzte sich an das Fenster sacht.
Die Nachtigallen sangen
Am Himmel ist des Mondes Pracht
Wohl auf und ab gegangen.
Er wischte die Augen — vergebne Müh
Das Herz im Leib ihm wallte —
So sass er stumm bis morgens früh.
Der Onkel, der „gute, alte“."	1.0	0.0	0.0	0.0	0.0	0.0	"Sie war so rosig und kerngesund,
Und konnte so reizend schmeicheln;
Er liess sich küssen von ihrem Mund
Und liess sich geduldig streicheln;
Wie weich sie wischte von seiner Stirn
Die böse, die Sorgenfalte!
Er hatte sie lieb, die „schmucke Dirn“,
Der Onkel, der „gute, alte“. Sie durfte sich putzen nach Herzenslust
Er schenkte ihr Sammet und Seide;
Er schmückte des „Töchterchens“ junge Brust
Mit funkelndem Geschmeide.
Sie hing am Arm ihm überall;
Und kam der Winter, der kalte,
So ging er getreuHch auf jeden Ball,
Der Onkel, der „gute, alte“. Nur eines sah er niemals gern,
Es machte ihn still und verdriesslich:
Das Seufzen und Schmachten junger Herrn,
Das fand er unerspriesslich.
Sie selber sprach, dass sie's für Wind
Und eitel Thorheit halte.
Er freute sich über sein „kluges Kind“,
Der Onkel, der „gute, alte“. Doch einst — der Mai kam just heran,
Die Luft war lenzestrunken —
Da ist sie mit einem jungen Mann
Vor ihm aufs Knie gesunken.
Sie flehten, dass sein Segenswort
Ihr dauernd Glück gestalte.
Wie stand er so erschrocken dort.
Der Onkel, der „gute, alte“! Ein schöner Mann! Es sprühte sein Blick,
Es flössen so braun die Locken —
Wie konnte er gegen des „Kindes“ Glück
Sein ehrliches Herz verstocken
Bis in die Nacht beim perlenden Wein
Sein Lachen lustig schallte.
Dann schlugen die Thüren — er blieb allein,
Der Onkel, der „gute, alte“. Er setzte sich an das Fenster sacht.
Die Nachtigallen sangen
Am Himmel ist des Mondes Pracht
Wohl auf und ab gegangen.
Er wischte die Augen — vergebne Müh
Das Herz im Leib ihm wallte —
So sass er stumm bis morgens früh.
Der Onkel, der „gute, alte“."	l00160012	AGITATION
2963	Ohne Liebe Jung, Frieda	"Nun wärmen im Maienlichte
Die Blüten sich lenzesfroh —
Wir stehen in der Sonne
Und frieren so."	0.0	0.0	0.0	1.0	1.0	0.0	"Ohne Liebe
Jung, Frieda Er gab mir ohne Liebe
Das goldne Ringelein.
Ich nahm es ohne Liebe;
Gott mag's verzeihn. Nun wärmen im Maienlichte
Die Blüten sich lenzesfroh —
Wir stehen in der Sonne
Und frieren so."	l00140070	JOY#LOVE
3952	Wiedersehen Hag, Julius vom	"Nun frag' ich heut' dich selber,
Was ich mir oft verneint:
Ob's wahr, daß du so lange
Um mich, um mich geweint?"	0.0	0.0	0.0	1.0	0.0	1.0	"Wiedersehen
Hag, Julius vom Vor langer Trennung hatt' ich
Vergessen dich beinah',
Ein Schmerz hat mich ergriffen,
Da ich dich wiedersah. Du lächeltest mir entgegen
Wie in vergangner Zeit,
Doch klang aus deiner Stimme
Ein langverhaltnes Leid. Es lag auf deinen Wangen
Wie bleicher Rosen Schein;
Es klagt' aus deinen Augen
Wie stille Thränenpein. Lang' hab' ich mich gefraget,
Warum dein Lenz erblich,
Warum von deinen Wangen
Das blüh'nde Leben wich. Nun frag' ich heut' dich selber,
Was ich mir oft verneint:
Ob's wahr, daß du so lange
Um mich, um mich geweint?"	l00130131	JOY#SADNESS
4493	Ich soll mich wieder freuen an euren Wonnen Schanz, Frida	"Ich soll mich wieder freun an euren Wonnen,
Und ich bin traurig, daß ich es nicht lerne.
Ich kann nur noch aus allertiefstem Bronnen
Ein Glück verstehen, oder eins wie Sterne,"	0.0	0.0	0.0	1.0	0.0	1.0	"Ich soll mich wieder freuen an euren Wonnen
Schanz, Frida Ich soll mich wieder freun an euren Wonnen,
Und ich bin traurig, daß ich es nicht lerne.
Ich kann nur noch aus allertiefstem Bronnen
Ein Glück verstehen, oder eins wie Sterne,"	l00140120	JOY#SADNESS
